epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
20,2367.32,2.22801,1.81033,0.00398,0.32094,0.21306,0.19419,0.10786,2.20352,1.78676,0.00414,0.0274581,0.00915269,0.0274581,0.00915269,0.0274581,0.00915269,0.0274581,0.00915269
21,2486.85,2.22654,1.79397,0.00396,0.31095,0.21062,0.19219,0.10708,2.2207,1.78742,0.00413,0.0271925,0.00906418,0.0271925,0.00906418,0.0271925,0.00906418,0.0271925,0.00906418
22,2610.31,2.22735,1.78911,0.00391,0.32247,0.21608,0.1938,0.10876,2.20841,1.75345,0.00413,0.0269153,0.00897176,0.0269153,0.00897176,0.0269153,0.00897176,0.0269153,0.00897176
23,2730.08,2.21102,1.76458,0.00391,0.30224,0.22366,0.20754,0.11669,2.17393,1.74178,0.00397,0.0266265,0.00887551,0.0266265,0.00887551,0.0266265,0.00887551,0.0266265,0.00887551
24,2848.36,2.20834,1.75515,0.0039,0.32125,0.22356,0.20584,0.11582,2.21837,1.71913,0.00416,0.0263266,0.00877554,0.0263266,0.00877554,0.0263266,0.00877554,0.0263266,0.00877554
25,2966.61,2.19969,1.74236,0.00389,0.31536,0.23445,0.21247,0.11892,2.17843,1.7101,0.00404,0.0260158,0.00867195,0.0260158,0.00867195,0.0260158,0.00867195,0.0260158,0.00867195
26,3086.85,2.19507,1.73709,0.00389,0.33908,0.23145,0.21717,0.12132,2.17344,1.71326,0.00399,0.0256945,0.00856482,0.0256945,0.00856482,0.0256945,0.00856482,0.0256945,0.00856482
27,3209.95,2.19301,1.71985,0.00384,0.32711,0.23758,0.21592,0.12134,2.16797,1.70849,0.00393,0.0253628,0.00845428,0.0253628,0.00845428,0.0253628,0.00845428,0.0253628,0.00845428
28,3331.76,2.18716,1.70836,0.00384,0.34694,0.23053,0.22093,0.12586,2.15152,1.69872,0.00391,0.0250213,0.00834043,0.0250213,0.00834043,0.0250213,0.00834043,0.0250213,0.00834043
29,3452.43,2.18347,1.70099,0.00382,0.33147,0.23533,0.21905,0.12356,2.14815,1.69687,0.0039,0.0246701,0.00822338,0.0246701,0.00822338,0.0246701,0.00822338,0.0246701,0.00822338
30,3572.1,2.1755,1.69468,0.00382,0.34162,0.23794,0.22675,0.12746,2.14867,1.67404,0.00389,0.0243097,0.00810324,0.0243097,0.00810324,0.0243097,0.00810324,0.0243097,0.00810324
31,3692.59,2.17805,1.68729,0.00379,0.35974,0.24225,0.23214,0.12951,2.14469,1.65108,0.00391,0.0239404,0.00798015,0.0239404,0.00798015,0.0239404,0.00798015,0.0239404,0.00798015
32,3811.35,2.17492,1.67844,0.00377,0.33233,0.24321,0.22741,0.12789,2.14277,1.67214,0.00383,0.0235626,0.00785421,0.0235626,0.00785421,0.0235626,0.00785421,0.0235626,0.00785421
33,3929.84,2.15725,1.6616,0.00375,0.34442,0.24909,0.23279,0.13102,2.1454,1.65427,0.00384,0.0231767,0.00772555,0.0231767,0.00772555,0.0231767,0.00772555,0.0231767,0.00772555
34,4051.4,2.16072,1.65091,0.00374,0.34746,0.25321,0.23798,0.13497,2.13277,1.66164,0.00381,0.0227829,0.0075943,0.0227829,0.0075943,0.0227829,0.0075943,0.0227829,0.0075943
35,4170.5,2.16812,1.65197,0.00376,0.33577,0.25382,0.23585,0.13428,2.12638,1.6342,0.00382,0.0223818,0.00746059,0.0223818,0.00746059,0.0223818,0.00746059,0.0223818,0.00746059
36,4289.87,2.152,1.63622,0.00371,0.33702,0.24977,0.23397,0.13367,2.11784,1.64802,0.00379,0.0219737,0.00732455,0.0219737,0.00732455,0.0219737,0.00732455,0.0219737,0.00732455
37,4409.37,2.14697,1.63482,0.00368,0.36554,0.24783,0.23933,0.13697,2.11528,1.6336,0.00377,0.021559,0.00718632,0.021559,0.00718632,0.021559,0.00718632,0.021559,0.00718632
38,4531.81,2.144,1.63282,0.00369,0.34712,0.2588,0.24626,0.13976,2.10976,1.62208,0.00377,0.0211381,0.00704602,0.0211381,0.00704602,0.0211381,0.00704602,0.0211381,0.00704602
39,4653.25,2.1435,1.61844,0.00366,0.34426,0.25612,0.24289,0.138,2.11808,1.6272,0.00376,0.0207114,0.00690381,0.0207114,0.00690381,0.0207114,0.00690381,0.0207114,0.00690381
40,4771.52,2.13473,1.60823,0.00368,0.34761,0.25616,0.2443,0.13889,2.11644,1.61293,0.00375,0.0202794,0.00675982,0.0202794,0.00675982,0.0202794,0.00675982,0.0202794,0.00675982
41,4890.29,2.12984,1.60817,0.00365,0.35279,0.25924,0.25088,0.14386,2.09863,1.60954,0.0037,0.0198425,0.00661418,0.0198425,0.00661418,0.0198425,0.00661418,0.0198425,0.00661418
42,5008.72,2.12302,1.595,0.00365,0.35943,0.25911,0.25376,0.14534,2.1056,1.6056,0.00375,0.0194012,0.00646706,0.0194012,0.00646706,0.0194012,0.00646706,0.0194012,0.00646706
43,5130.02,2.11806,1.59132,0.00364,0.35641,0.26065,0.25079,0.14223,2.10266,1.60782,0.0037,0.0189557,0.00631858,0.0189557,0.00631858,0.0189557,0.00631858,0.0189557,0.00631858
44,5248.47,2.11883,1.5848,0.00362,0.34729,0.26463,0.25444,0.14369,2.10862,1.60658,0.00372,0.0185067,0.0061689,0.0185067,0.0061689,0.0185067,0.0061689,0.0185067,0.0061689
45,5372.61,2.11459,1.57575,0.00361,0.37656,0.27093,0.26278,0.14872,2.08876,1.58479,0.0037,0.0180545,0.00601817,0.0180545,0.00601817,0.0180545,0.00601817,0.0180545,0.00601817
46,5506.24,2.10284,1.56175,0.00358,0.36789,0.26805,0.25686,0.14555,2.10162,1.58529,0.00369,0.0175996,0.00586653,0.0175996,0.00586653,0.0175996,0.00586653,0.0175996,0.00586653
47,5638.56,2.10703,1.56158,0.00359,0.36567,0.26755,0.26066,0.1477,2.09463,1.57886,0.0037,0.0171424,0.00571413,0.0171424,0.00571413,0.0171424,0.00571413,0.0171424,0.00571413
48,5742.83,2.10428,1.55786,0.00357,0.37129,0.27038,0.26408,0.15044,2.0843,1.56688,0.00368,0.0166834,0.00556113,0.0166834,0.00556113,0.0166834,0.00556113,0.0166834,0.00556113
49,5847.72,2.09336,1.54587,0.00355,0.36658,0.27787,0.26509,0.15102,2.07593,1.56531,0.00364,0.016223,0.00540767,0.016223,0.00540767,0.016223,0.00540767,0.016223,0.00540767
50,5953.65,2.09127,1.54826,0.00354,0.3674,0.27579,0.26734,0.15189,2.07737,1.55901,0.00365,0.0157617,0.00525391,0.0157617,0.00525391,0.0157617,0.00525391,0.0157617,0.00525391
51,6058.49,2.08461,1.54035,0.00354,0.37476,0.27858,0.27032,0.15388,2.07499,1.55935,0.00363,0.0153,0.0051,0.0153,0.0051,0.0153,0.0051,0.0153,0.0051
52,6162.94,2.08383,1.53196,0.00355,0.37372,0.28321,0.27219,0.15441,2.07867,1.54969,0.00364,0.0148383,0.00494609,0.0148383,0.00494609,0.0148383,0.00494609,0.0148383,0.00494609
53,6274.64,2.08474,1.52725,0.00352,0.36847,0.27975,0.2725,0.15483,2.07122,1.55066,0.00361,0.014377,0.00479233,0.014377,0.00479233,0.014377,0.00479233,0.014377,0.00479233
54,6393.52,2.07513,1.51963,0.00351,0.36881,0.27934,0.27232,0.15507,2.06952,1.54847,0.00361,0.0139166,0.00463887,0.0139166,0.00463887,0.0139166,0.00463887,0.0139166,0.00463887
55,6515.66,2.07388,1.51086,0.00347,0.37509,0.27704,0.27158,0.15402,2.07934,1.54767,0.00363,0.0134576,0.00448587,0.0134576,0.00448587,0.0134576,0.00448587,0.0134576,0.00448587
56,6635.76,2.07089,1.50717,0.00348,0.37272,0.28275,0.2734,0.15517,2.06838,1.54088,0.00361,0.0130004,0.00433347,0.0130004,0.00433347,0.0130004,0.00433347,0.0130004,0.00433347
57,6744.91,2.06628,1.50473,0.00348,0.36662,0.2759,0.27516,0.15624,2.05891,1.53418,0.00359,0.0125455,0.00418183,0.0125455,0.00418183,0.0125455,0.00418183,0.0125455,0.00418183
58,6849.7,2.06334,1.50268,0.00346,0.37906,0.2827,0.27691,0.15751,2.06242,1.53959,0.0036,0.0120933,0.0040311,0.0120933,0.0040311,0.0120933,0.0040311,0.0120933,0.0040311
59,6954.17,2.05772,1.49559,0.00346,0.38861,0.27266,0.27641,0.1574,2.05807,1.54149,0.00358,0.0116443,0.00388142,0.0116443,0.00388142,0.0116443,0.00388142,0.0116443,0.00388142
60,7058.79,2.05224,1.48583,0.00343,0.39296,0.28104,0.2795,0.15859,2.05486,1.53244,0.00358,0.0111988,0.00373294,0.0111988,0.00373294,0.0111988,0.00373294,0.0111988,0.00373294
61,7163.42,2.04733,1.48366,0.00344,0.38448,0.28697,0.2807,0.16064,2.05003,1.52727,0.00357,0.0107575,0.00358582,0.0107575,0.00358582,0.0107575,0.00358582,0.0107575,0.00358582
62,7268.08,2.04994,1.47878,0.00342,0.39131,0.28586,0.28162,0.16162,2.05246,1.52641,0.00357,0.0103206,0.00344018,0.0103206,0.00344018,0.0103206,0.00344018,0.0103206,0.00344018
63,7387.67,2.05129,1.47706,0.00342,0.38851,0.28479,0.27957,0.15996,2.05125,1.52585,0.00356,0.00988857,0.00329619,0.00988857,0.00329619,0.00988857,0.00329619,0.00988857,0.00329619
64,7509.81,2.04582,1.47232,0.0034,0.37363,0.29091,0.27995,0.16,2.04912,1.52433,0.00356,0.00946193,0.00315398,0.00946193,0.00315398,0.00946193,0.00315398,0.00946193,0.00315398
65,7628.77,2.04123,1.46304,0.0034,0.37983,0.28979,0.28218,0.16151,2.04613,1.52711,0.00355,0.00904104,0.00301368,0.00904104,0.00301368,0.00904104,0.00301368,0.00904104,0.00301368
66,7747.52,2.04982,1.45935,0.00337,0.38533,0.28497,0.28151,0.16087,2.04934,1.52846,0.00355,0.00862634,0.00287545,0.00862634,0.00287545,0.00862634,0.00287545,0.00862634,0.00287545
67,7868.65,2.04359,1.45582,0.00341,0.37659,0.28826,0.28244,0.16125,2.05191,1.52869,0.00356,0.00821822,0.00273941,0.00821822,0.00273941,0.00821822,0.00273941,0.00821822,0.00273941
68,7987.73,2.03806,1.44976,0.0034,0.38341,0.28961,0.28275,0.16096,2.05147,1.52582,0.00356,0.00781709,0.0026057,0.00781709,0.0026057,0.00781709,0.0026057,0.00781709,0.0026057
69,8110.82,2.04293,1.45574,0.00341,0.38698,0.28819,0.28434,0.16317,2.0438,1.52428,0.00355,0.00742335,0.00247445,0.00742335,0.00247445,0.00742335,0.00247445,0.00742335,0.00247445
70,8232.78,2.04029,1.44912,0.00341,0.40135,0.28622,0.28494,0.16282,2.04461,1.52714,0.00355,0.00703737,0.00234579,0.00703737,0.00234579,0.00703737,0.00234579,0.00703737,0.00234579
71,8353.93,2.022,1.44424,0.00336,0.38192,0.29221,0.28574,0.16424,2.04143,1.51869,0.00354,0.00665956,0.00221985,0.00665956,0.00221985,0.00665956,0.00221985,0.00665956,0.00221985
72,8473.14,2.03029,1.43998,0.00336,0.39169,0.29298,0.28748,0.16495,2.04122,1.51699,0.00354,0.00629027,0.00209676,0.00629027,0.00209676,0.00629027,0.00209676,0.00629027,0.00209676
73,8592.02,2.01633,1.43993,0.00333,0.39339,0.29056,0.28932,0.16611,2.04102,1.51556,0.00354,0.00592987,0.00197662,0.00592987,0.00197662,0.00592987,0.00197662,0.00592987,0.00197662
74,8713.98,2.02494,1.44039,0.00337,0.39419,0.29621,0.29006,0.16662,2.0374,1.50782,0.00353,0.00557872,0.00185957,0.00557872,0.00185957,0.00557872,0.00185957,0.00557872,0.00185957
75,8833.63,2.01285,1.43026,0.00332,0.40622,0.28886,0.28999,0.16657,2.03383,1.50729,0.00352,0.00523716,0.00174572,0.00523716,0.00174572,0.00523716,0.00174572,0.00523716,0.00174572
76,8954.75,2.01178,1.42203,0.00332,0.40147,0.2937,0.29016,0.16619,2.03456,1.50766,0.00352,0.00490553,0.00163518,0.00490553,0.00163518,0.00490553,0.00163518,0.00490553,0.00163518
77,9074.07,2.0083,1.42005,0.00332,0.40065,0.29326,0.29047,0.16685,2.0377,1.5049,0.00352,0.00458416,0.00152805,0.00458416,0.00152805,0.00458416,0.00152805,0.00458416,0.00152805
78,9195.94,2.01235,1.41204,0.00332,0.40064,0.29207,0.2911,0.1674,2.03578,1.50663,0.00352,0.00427337,0.00142446,0.00427337,0.00142446,0.00427337,0.00142446,0.00427337,0.00142446
79,9315.68,2.01562,1.41027,0.00333,0.39193,0.29771,0.2923,0.16748,2.0359,1.50241,0.00352,0.00397346,0.00132449,0.00397346,0.00132449,0.00397346,0.00132449,0.00397346,0.00132449
80,9435.61,2.03538,1.4186,0.00337,0.40317,0.29972,0.29452,0.16809,2.03529,1.49727,0.00353,0.00368472,0.00122824,0.00368472,0.00122824,0.00368472,0.00122824,0.00368472,0.00122824
81,9555.21,2.02869,1.41515,0.00338,0.40919,0.30209,0.29672,0.16929,2.03097,1.49675,0.00352,0.00340745,0.00113582,0.00340745,0.00113582,0.00340745,0.00113582,0.00340745,0.00113582
82,9674.76,2.03174,1.41138,0.00335,0.40355,0.2995,0.29615,0.16938,2.03024,1.49693,0.0035,0.00314192,0.00104731,0.00314192,0.00104731,0.00314192,0.00104731,0.00314192,0.00104731
83,9794.06,2.01883,1.40168,0.00333,0.39678,0.2988,0.29569,0.16877,2.02822,1.49688,0.0035,0.00288838,0.000962793,0.00288838,0.000962793,0.00288838,0.000962793,0.00288838,0.000962793
84,9914.33,2.01849,1.39714,0.00331,0.39762,0.30227,0.29642,0.16948,2.02709,1.4974,0.0035,0.00264709,0.000882364,0.00264709,0.000882364,0.00264709,0.000882364,0.00264709,0.000882364
85,10032.5,2.0106,1.39721,0.00329,0.39563,0.3046,0.29653,0.17004,2.02771,1.49573,0.0035,0.00241829,0.000806097,0.00241829,0.000806097,0.00241829,0.000806097,0.00241829,0.000806097
86,10150.6,2.00552,1.3873,0.00327,0.39785,0.30221,0.2967,0.17026,2.02463,1.49409,0.00349,0.0022022,0.000734068,0.0022022,0.000734068,0.0022022,0.000734068,0.0022022,0.000734068
87,10272,1.99364,1.37869,0.00327,0.40214,0.3008,0.29773,0.17075,2.0232,1.49229,0.00349,0.00199904,0.000666347,0.00199904,0.000666347,0.00199904,0.000666347,0.00199904,0.000666347
88,10391.5,1.99643,1.38133,0.00327,0.39722,0.30046,0.2975,0.17095,2.02317,1.4914,0.00348,0.00180901,0.000603002,0.00180901,0.000603002,0.00180901,0.000603002,0.00180901,0.000603002
89,10509,1.98731,1.37805,0.00327,0.39738,0.30145,0.2969,0.17028,2.02383,1.49201,0.00349,0.00163229,0.000544095,0.00163229,0.000544095,0.00163229,0.000544095,0.00163229,0.000544095
90,10627.7,1.99603,1.37673,0.00326,0.3984,0.3015,0.29799,0.17098,2.02347,1.48933,0.00349,0.00146905,0.000489684,0.00146905,0.000489684,0.00146905,0.000489684,0.00146905,0.000489684
91,10788.9,1.99155,1.36988,0.00325,0.40223,0.2994,0.29801,0.17099,2.02147,1.48945,0.00348,0.00131947,0.000439823,0.00131947,0.000439823,0.00131947,0.000439823,0.00131947,0.000439823
92,10911,1.98936,1.37486,0.00325,0.40138,0.29991,0.29833,0.17124,2.02043,1.48971,0.00348,0.00118368,0.000394561,0.00118368,0.000394561,0.00118368,0.000394561,0.00118368,0.000394561
93,11031.8,1.98935,1.37039,0.00326,0.40302,0.29994,0.29854,0.17132,2.02118,1.48872,0.00348,0.00106183,0.000353943,0.00106183,0.000353943,0.00106183,0.000353943,0.00106183,0.000353943
94,11141,1.97804,1.36612,0.00324,0.40143,0.30027,0.29875,0.17137,2.01997,1.48771,0.00348,0.000954024,0.000318008,0.000954024,0.000318008,0.000954024,0.000318008,0.000954024,0.000318008
95,11246.5,1.98139,1.36547,0.00323,0.40118,0.30056,0.29864,0.17154,2.0194,1.48813,0.00348,0.000860377,0.000286792,0.000860377,0.000286792,0.000860377,0.000286792,0.000860377,0.000286792
96,11351.4,1.98092,1.36293,0.00323,0.40298,0.29973,0.29876,0.17154,2.02055,1.48641,0.00348,0.000780981,0.000260327,0.000780981,0.000260327,0.000780981,0.000260327,0.000780981,0.000260327
97,11456.4,1.97975,1.36325,0.00323,0.40376,0.29861,0.29919,0.17178,2.01968,1.48691,0.00348,0.000715914,0.000238638,0.000715914,0.000238638,0.000715914,0.000238638,0.000715914,0.000238638
98,11560.4,1.97369,1.357,0.00322,0.40545,0.29933,0.2996,0.17189,2.01929,1.48625,0.00348,0.000665239,0.000221746,0.000665239,0.000221746,0.000665239,0.000221746,0.000665239,0.000221746
99,11664.2,1.97302,1.36191,0.00321,0.40736,0.29844,0.30014,0.17217,2.01921,1.4866,0.00348,0.000629007,0.000209669,0.000629007,0.000209669,0.000629007,0.000209669,0.000629007,0.000209669
100,11773.6,1.97172,1.36107,0.00321,0.40587,0.29937,0.29999,0.17211,2.01936,1.48596,0.00348,0.000607254,0.000202418,0.000607254,0.000202418,0.000607254,0.000202418,0.000607254,0.000202418
