epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
13,4447.19,1.9651,1.7983,0.00328,0.34486,0.27646,0.25513,0.15316,1.9072,1.74047,0.00341,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,4754.49,1.95959,1.78113,0.00323,0.3651,0.28,0.25846,0.15682,1.89673,1.74737,0.00336,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,5055.07,1.95234,1.7497,0.0032,0.37077,0.27395,0.26366,0.16064,1.87322,1.71438,0.00332,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,5383.09,1.94187,1.73474,0.0032,0.3685,0.29013,0.27729,0.16662,1.87251,1.67401,0.00334,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,5714.57,1.9326,1.71699,0.00318,0.37688,0.29191,0.28067,0.17193,1.8616,1.65987,0.00327,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,6047.53,1.93527,1.7087,0.00317,0.37826,0.2913,0.27958,0.17293,1.84788,1.66449,0.00321,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,6377.25,1.91888,1.6814,0.00314,0.37714,0.30335,0.28867,0.17436,1.85541,1.6365,0.00326,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,6704.9,1.92182,1.68986,0.00314,0.39363,0.29158,0.28829,0.1764,1.85025,1.64072,0.00324,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,7024.75,1.91318,1.66687,0.00312,0.39872,0.30168,0.29369,0.17885,1.84244,1.63608,0.00323,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,7351.93,1.91882,1.65199,0.0031,0.39311,0.30475,0.29985,0.181,1.84558,1.60921,0.00321,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,7681.39,1.90039,1.6348,0.00307,0.3896,0.30725,0.29825,0.17913,1.83276,1.61359,0.00321,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,8007.81,1.90284,1.63224,0.00311,0.39548,0.31977,0.305,0.18383,1.82343,1.59068,0.00319,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,8338.63,1.8915,1.61083,0.00308,0.39829,0.31839,0.31071,0.18974,1.81028,1.59824,0.00317,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,8667.57,1.88559,1.60462,0.00306,0.40066,0.31485,0.30374,0.18415,1.82794,1.59193,0.00319,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,8991.04,1.89034,1.60163,0.00303,0.38747,0.31498,0.30409,0.18583,1.79854,1.59783,0.0031,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,9320.81,1.88503,1.58256,0.00302,0.40114,0.31784,0.31501,0.19152,1.81147,1.57603,0.00314,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,9653.11,1.88118,1.56885,0.00301,0.41022,0.32652,0.31775,0.1952,1.80771,1.56404,0.00313,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,9982.19,1.87395,1.57099,0.00302,0.41034,0.32564,0.31743,0.19366,1.80121,1.56988,0.00313,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,10315.5,1.87084,1.55792,0.003,0.41159,0.3282,0.32171,0.19521,1.80166,1.55693,0.00314,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,10646.4,1.86981,1.55631,0.00299,0.41643,0.32503,0.32163,0.19523,1.80662,1.55548,0.00313,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,10969.7,1.86416,1.54659,0.00299,0.41788,0.32743,0.32326,0.19736,1.8042,1.55167,0.00314,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,11298.9,1.86364,1.537,0.00299,0.41475,0.33523,0.3295,0.20069,1.79222,1.53297,0.00308,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,11627.4,1.86469,1.53008,0.00296,0.41634,0.33758,0.33226,0.2031,1.80138,1.53394,0.00312,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,11957.8,1.8613,1.5195,0.00295,0.42885,0.34234,0.33692,0.20441,1.78927,1.5164,0.00312,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,12287.4,1.85299,1.50758,0.00294,0.43722,0.33349,0.33616,0.20259,1.79859,1.52946,0.00313,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,12617.8,1.85261,1.5093,0.00295,0.42556,0.33899,0.33421,0.20431,1.78977,1.53901,0.0031,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,12945.3,1.84443,1.49213,0.00292,0.43447,0.34114,0.34052,0.20695,1.78849,1.51677,0.00308,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,13272.7,1.84296,1.49155,0.00293,0.43306,0.34199,0.34295,0.20895,1.78143,1.51459,0.00308,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,13600.2,1.84108,1.48311,0.00292,0.43505,0.3375,0.34326,0.20831,1.78842,1.5182,0.00309,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,13930.2,1.8349,1.48131,0.00293,0.44692,0.34637,0.35078,0.21333,1.78246,1.51134,0.0031,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,14256.9,1.83149,1.46783,0.0029,0.43878,0.34146,0.34669,0.21125,1.78194,1.49961,0.00307,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,14584.9,1.8286,1.4673,0.0029,0.43926,0.34762,0.34947,0.21303,1.77019,1.49369,0.00307,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,14913.7,1.8315,1.46225,0.00288,0.45075,0.34505,0.35149,0.21353,1.78013,1.50855,0.00305,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,15240.8,1.82414,1.44875,0.00289,0.45087,0.35158,0.35353,0.21528,1.77211,1.49742,0.00307,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,15564.9,1.81972,1.44182,0.00287,0.46514,0.35176,0.35782,0.21915,1.76892,1.48388,0.00304,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,15892,1.82537,1.43672,0.00286,0.45391,0.35171,0.35769,0.21643,1.77715,1.49001,0.00307,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,16223.7,1.81434,1.4375,0.00286,0.45145,0.35729,0.36161,0.22045,1.77329,1.48753,0.00306,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,16553.5,1.81464,1.42675,0.00285,0.44862,0.36155,0.3629,0.22131,1.76488,1.47014,0.00303,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,16881.5,1.80525,1.42121,0.00285,0.45116,0.36143,0.36139,0.21991,1.76556,1.47114,0.00304,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,17202.8,1.80401,1.41958,0.00284,0.45859,0.35542,0.36169,0.22053,1.76184,1.47482,0.00303,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,17529.3,1.81358,1.42055,0.00284,0.45789,0.35685,0.36282,0.22144,1.76375,1.47181,0.00305,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,17857,1.80272,1.40907,0.00283,0.46273,0.36182,0.36634,0.2245,1.75776,1.46681,0.00302,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,18183.8,1.80134,1.41148,0.00281,0.48144,0.35192,0.36382,0.22183,1.76292,1.46928,0.00303,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,18513.7,1.80281,1.40587,0.00281,0.46404,0.35861,0.3656,0.22364,1.76076,1.46025,0.00301,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,18843.8,1.79442,1.39718,0.0028,0.46242,0.35808,0.36455,0.22227,1.7657,1.45307,0.00303,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,19166.4,1.79964,1.396,0.0028,0.46948,0.36405,0.3716,0.22556,1.76083,1.45197,0.00302,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,19490.7,1.78959,1.38564,0.00279,0.47698,0.36517,0.3712,0.22696,1.75933,1.44951,0.00301,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,19819.8,1.79433,1.37944,0.00278,0.47213,0.36194,0.37285,0.22817,1.76239,1.44486,0.00302,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,20151.2,1.78663,1.37247,0.00278,0.47383,0.36524,0.37535,0.22966,1.75594,1.4432,0.00299,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,20480.4,1.78023,1.36561,0.00277,0.48155,0.35612,0.37304,0.22845,1.7579,1.44466,0.00301,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,20807.7,1.78661,1.3629,0.00276,0.47403,0.36006,0.3723,0.22821,1.76206,1.44822,0.00301,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,21131.8,1.77699,1.35706,0.00276,0.46926,0.36555,0.37327,0.22875,1.75622,1.44462,0.00301,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,21457.7,1.77846,1.34675,0.00274,0.47388,0.36054,0.37383,0.22896,1.75527,1.44246,0.00301,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,21786.4,1.78484,1.35286,0.00275,0.46958,0.36246,0.37497,0.22973,1.75467,1.44635,0.00302,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,22116.1,1.77482,1.35087,0.00276,0.46663,0.36957,0.37662,0.23168,1.75218,1.43724,0.00303,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,22445.6,1.77647,1.34237,0.00275,0.47658,0.36586,0.37531,0.23024,1.75944,1.4438,0.00303,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,22772.3,1.77275,1.33648,0.00273,0.47091,0.36604,0.37741,0.23226,1.75525,1.43975,0.00303,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,23104.4,1.76936,1.32884,0.00276,0.47842,0.36768,0.37931,0.23341,1.75471,1.43829,0.00303,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,23436,1.76768,1.33169,0.00273,0.47518,0.36928,0.37866,0.23306,1.75151,1.43919,0.00302,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,23762.5,1.76818,1.32834,0.00273,0.48279,0.36713,0.37997,0.2333,1.74914,1.43577,0.003,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,24092.7,1.77032,1.32165,0.00272,0.48453,0.36988,0.38096,0.2337,1.74993,1.42951,0.003,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,24421.6,1.77843,1.32308,0.00276,0.47857,0.37389,0.38187,0.23418,1.75329,1.42981,0.00302,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,24749.8,1.76065,1.3151,0.00271,0.48193,0.37475,0.38284,0.23504,1.74533,1.4253,0.00299,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,25081.7,1.75674,1.30968,0.0027,0.48632,0.36992,0.38305,0.23535,1.74642,1.42464,0.00301,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,25412.6,1.773,1.31539,0.00272,0.49233,0.36628,0.38034,0.23341,1.75308,1.42711,0.00302,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,25739.9,1.75379,1.30452,0.0027,0.48702,0.36787,0.38078,0.23358,1.74776,1.42736,0.003,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,26066.6,1.75395,1.30165,0.00268,0.4844,0.37005,0.38228,0.23503,1.75108,1.42966,0.00302,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,26393.8,1.75153,1.29571,0.0027,0.48341,0.37169,0.38474,0.23629,1.75124,1.42667,0.00302,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,26722.8,1.7466,1.29541,0.0027,0.48889,0.37007,0.38355,0.23495,1.75027,1.4301,0.003,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,27050.8,1.7457,1.28848,0.00268,0.48981,0.37367,0.38501,0.23641,1.75127,1.42952,0.003,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,27373.1,1.73614,1.28195,0.00266,0.49358,0.37129,0.38605,0.23673,1.7459,1.43072,0.00299,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,27695.5,1.74302,1.28356,0.00266,0.49035,0.37052,0.38519,0.23577,1.74929,1.42741,0.003,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,28022.3,1.7487,1.29328,0.00268,0.48991,0.37151,0.38538,0.2358,1.74963,1.42332,0.003,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,28349.2,1.74983,1.29298,0.00265,0.49597,0.37191,0.38584,0.23708,1.74757,1.41911,0.00299,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,28675.3,1.75459,1.2926,0.00268,0.49374,0.37486,0.38695,0.23732,1.74718,1.41395,0.00299,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,29005.1,1.75664,1.28786,0.00268,0.49659,0.37599,0.38909,0.23968,1.74293,1.41085,0.00298,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,29333.3,1.76373,1.28572,0.00271,0.50246,0.37326,0.3892,0.23963,1.74156,1.41128,0.00297,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,29660.4,1.76912,1.28438,0.00271,0.50167,0.37396,0.39011,0.24062,1.73743,1.40732,0.00297,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,30030.5,1.76382,1.27759,0.00268,0.5012,0.37644,0.39246,0.24204,1.73362,1.40693,0.00296,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,30356.8,1.74876,1.26589,0.00266,0.50177,0.37795,0.3928,0.24169,1.73305,1.40602,0.00295,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,30682,1.74412,1.25798,0.00264,0.49787,0.38187,0.39418,0.2426,1.73432,1.40403,0.00296,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,31013.2,1.72695,1.24755,0.00263,0.49603,0.38453,0.39432,0.24279,1.73321,1.40241,0.00295,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,31341,1.72749,1.24273,0.00261,0.49566,0.38332,0.39429,0.24261,1.7336,1.40174,0.00295,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,31668.3,1.72541,1.24407,0.00261,0.49161,0.38425,0.39458,0.24271,1.73331,1.40126,0.00296,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,31994.3,1.71456,1.23563,0.00259,0.48756,0.38583,0.39487,0.24296,1.73429,1.39972,0.00296,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,32324.9,1.71228,1.23487,0.0026,0.48853,0.38498,0.3948,0.24339,1.73371,1.39894,0.00296,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,32654,1.71386,1.23052,0.00258,0.49005,0.38367,0.39533,0.24359,1.73247,1.39805,0.00295,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,32980.2,1.70377,1.22092,0.00257,0.49217,0.38204,0.39573,0.24394,1.73153,1.39945,0.00295,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
