epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
59,21979,1.16798,0.65936,0.86131,0.56597,0.44256,0.46534,0.28257,1.2119,0.80945,0.88157,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,22347.9,1.16131,0.65609,0.86149,0.5632,0.44759,0.4686,0.28496,1.21348,0.81144,0.88263,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,22717.6,1.16011,0.65308,0.86023,0.56395,0.4548,0.47036,0.28756,1.20925,0.80971,0.88146,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,23087.3,1.15401,0.64933,0.85952,0.56949,0.4525,0.46868,0.28528,1.21087,0.81174,0.88146,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,23456.9,1.1565,0.6482,0.85927,0.57212,0.44954,0.47092,0.28756,1.21041,0.81016,0.88194,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,23827.3,1.1569,0.64472,0.85952,0.57796,0.44678,0.47266,0.28752,1.2127,0.80973,0.88044,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,24197,1.14869,0.6411,0.85551,0.5636,0.45653,0.47411,0.28839,1.20993,0.81018,0.88108,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,24567.3,1.1428,0.63607,0.85723,0.58222,0.4485,0.473,0.28882,1.20724,0.81234,0.87961,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,24937.1,1.14769,0.63832,0.85474,0.58259,0.44504,0.47251,0.28844,1.20812,0.81069,0.8799,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,25305.7,1.13792,0.62733,0.85498,0.58322,0.44622,0.47234,0.28704,1.20662,0.81532,0.87965,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,25674.7,1.13216,0.62299,0.8551,0.57488,0.45081,0.47217,0.28864,1.20797,0.8151,0.88048,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,26043.6,1.12886,0.6221,0.85396,0.57654,0.45179,0.47352,0.28966,1.20796,0.81586,0.88016,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,26413.4,1.12728,0.61704,0.85261,0.58157,0.45133,0.4743,0.28964,1.21039,0.81768,0.88191,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,26782.9,1.13071,0.61749,0.85229,0.58335,0.44876,0.47378,0.29032,1.20714,0.8173,0.88076,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,27152.4,1.12204,0.61087,0.84996,0.57924,0.44671,0.47029,0.28775,1.2091,0.82094,0.88191,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,27521.4,1.11759,0.60914,0.85083,0.5754,0.44953,0.47221,0.28758,1.20917,0.81913,0.88241,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,27890.4,1.11072,0.60214,0.84995,0.58334,0.44681,0.47126,0.28728,1.20798,0.82144,0.88154,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,28260,1.10326,0.59677,0.85032,0.57626,0.44189,0.46968,0.28647,1.21109,0.8244,0.88193,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,28630.1,1.10951,0.59964,0.84922,0.5708,0.44818,0.46995,0.28586,1.20872,0.82146,0.88082,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,29000.1,1.11033,0.59639,0.8481,0.58631,0.43876,0.47025,0.28619,1.21045,0.8245,0.88089,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,29369.7,1.0908,0.58544,0.8472,0.58394,0.44439,0.4715,0.28686,1.21217,0.82543,0.88168,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,29740.6,1.09552,0.58754,0.84728,0.56715,0.45111,0.47159,0.28638,1.21355,0.82777,0.88244,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,30110.9,1.09313,0.5842,0.84589,0.57118,0.44364,0.46997,0.28564,1.21367,0.82864,0.88291,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,30481.3,1.09428,0.58337,0.84424,0.57716,0.44215,0.46959,0.28573,1.21462,0.8321,0.88326,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
